서울특별시 영등포구 산후조리업 인허가 정보,"영등포구의 출산 이후 임산부 및 신생아의 건강과 위생을 관리하기 위한 시설 정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 영등포구,영등포구,스마트도시정책관 빅데이터담당관,영등포구 대표전화 (02-2670-3114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"산후조리원 ,  임산부실 ,  영유아실 ,  모유수유실",https://data.seoul.go.kr/dataList/OA-16280/S/1/datasetView.do
서울특별시 금천구 동물약국 인허가 정보,"금천구의 동물용 의약품을 취급하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 금천구,금천구,스마트도시정책관 빅데이터담당관,금천구 대표전화 (02-2627-2114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"동물 ,  약국 ,  의료",https://data.seoul.go.kr/dataList/OA-16533/S/1/datasetView.do
서울특별시 영등포구 동물판매업 인허가 정보,"영등포구의 가정에서 반려의 목적으로 사육하는 동물을 구입하여 판매, 알선 또는 중개하는 업소 정보입니다.
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,산업경제,"시도행정정보시스템
바로가기",서울특별시 영등포구,영등포구,스마트도시정책관 빅데이터담당관,영등포구 대표전화 (02-2670-3114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"동물 ,  판매",https://data.seoul.go.kr/dataList/OA-16609/S/1/datasetView.do
서울특별시 광진구 국제회의기획업 인허가 정보,"광진구의 대규모 관광 수요를 유발하는 국제회의의 계획ㆍ준비ㆍ진행 등의 업무를 위탁받아 대행하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 광진구,광진구,스마트도시정책관 빅데이터담당관,광진구 대표전화 (02-450-1114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"관광 ,  투어 ,  컨벤션 ,  MICE",https://data.seoul.go.kr/dataList/OA-17171/S/1/datasetView.do
서울특별시 광진구 일반유원시설업 인허가 정보,"광진구의 테마파크 등 안전성 검사대상의 놀이기구를 한 종류 이상 설치하여 운영하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 광진구,광진구,스마트도시정책관 빅데이터담당관,광진구 대표전화 (02-450-1114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"워터파크 ,  놀이동산 ,  눈썰매 ,  테마파크",https://data.seoul.go.kr/dataList/OA-17071/S/1/datasetView.do
서울특별시 중구 관광숙박업 인허가 정보,"중구의 관광호텔과 같은 숙박시설 및 음식, 운동, 오락 등 적합한 시설 등을 함께 갖추어 제공하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 중구,중구,스마트도시정책관 빅데이터담당관,중구 대표전화 (02-3396-4114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"호텔 ,  호스텔 ,  게스트하우스 ,  여관 ,  여인숙 ,  모텔",https://data.seoul.go.kr/dataList/OA-17403/S/1/datasetView.do
서울특별시 중구 국외여행업 인허가 정보,"중구의 국외를 여행하는 내국인을 대상으로 여행의 일정, 비용산출, 숙박예약, 명소안내 등 여행의 정보를 제공하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 중구,중구,스마트도시정책관 빅데이터담당관,중구 대표전화 (02-3396-4114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"관광 ,  여행사 ,  투어 ,  항공",https://data.seoul.go.kr/dataList/OA-17578/S/1/datasetView.do
서울특별시 동작구 국외여행업 인허가 정보,"동작구의 국외를 여행하는 내국인을 대상으로 여행의 일정, 비용산출, 숙박예약, 명소안내 등 여행의 정보를 제공하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 동작구,동작구,스마트도시정책관 빅데이터담당관,동작구 대표전화 (02-820-1114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"관광 ,  여행사 ,  투어 ,  항공",https://data.seoul.go.kr/dataList/OA-17596/S/1/datasetView.do
서울특별시 용산구 동물용의료용구판매업 인허가 정보,"용산구의 동물치료를 위한 의료기기를 판매하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 용산구,용산구,스마트도시정책관 빅데이터담당관,용산구 대표전화 (02-2199-6114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"동물 ,  의료용구",https://data.seoul.go.kr/dataList/OA-16543/S/1/datasetView.do
서울특별시 강남구 일반여행업 인허가 정보,"강남구의 국내 또는 국외를 여행하는 내국인 및 외국인을 대상으로 여행의 일정, 비용산출, 숙박예약, 명소안내 등 여행의 정보를 제공하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 강남구,강남구,스마트도시정책관 빅데이터담당관,강남구 대표전화 (02-3423-5114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"관광 ,  여행사 ,  투어 ,  항공",https://data.seoul.go.kr/dataList/OA-17624/S/1/datasetView.do
서울특별시 은평구 옥외광고업 인허가 정보,"은평구의 간판, 현수막, 전단지 등 광고물 또는 게시시설을 제작, 표시 및 설치하거나 옥외광고를 대행하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.24,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 은평구,은평구,스마트도시정책관 빅데이터담당관,은평구 대표전화 (02-351-6114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"광고 ,  게시 ,  홍보",https://data.seoul.go.kr/dataList/OA-17838/S/1/datasetView.do
서울특별시 숙박업 인허가 정보,"여관, 여인숙, 호텔 등 잠을 자고 머물수 있도록 시설 및 설비 등의 서비스를 제공하는 업소 정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시,서울특별시,시민건강국 감염병관리과,최성실 (02-2133-7678),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"호텔 ,  호스텔 ,  게스트하우스 ,  여관 ,  여인숙 ,  모텔",https://data.seoul.go.kr/dataList/OA-16044/S/1/datasetView.do
서울특별시 용산구 게임물제작업 인허가 정보,"용산구의 게임물을 기획하거나 복제하여 제작하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 용산구,용산구,스마트도시정책관 빅데이터담당관,용산구 대표전화 (02-2199-6114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"게임 ,  제작 ,  기획",https://data.seoul.go.kr/dataList/OA-16693/S/1/datasetView.do
서울특별시 마포구 대중문화예술기획업 인허가 정보,"마포구의 엔터테인먼트와 같은 대중문화예술인의 용역을 제공 또는 알선하거나 훈련 또는 지도 등을 하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 마포구,마포구,스마트도시정책관 빅데이터담당관,마포구 대표전화 (02-3153-8114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"엔터테이먼트 ,  에이전시",https://data.seoul.go.kr/dataList/OA-17205/S/1/datasetView.do
서울특별시 영등포구 안전상비의약품 판매업소 인허가 정보,"영등포구의 편의점 등 안전상비의약품으로 지정된 의약품을 판매하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 영등포구,영등포구,영등포구 보건소 의약과,이경진 (02-2670-4811),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"비상의약품 ,  비상약 ,  약국 ,  편의점",https://data.seoul.go.kr/dataList/OA-16304/S/1/datasetView.do
서울특별시 성동구 의료기기판매(임대)업 인허가 정보,"성동구의 의료기기를 판매하거나 임대하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 성동구,성동구,스마트도시정책관 빅데이터담당관,성동구 대표전화 (02-2286-5114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"의료 ,  기기 ,  판매",https://data.seoul.go.kr/dataList/OA-16433/S/1/datasetView.do
서울특별시 서초구 영화배급업 인허가 정보,"서초구의 영화를 전문적으로 배급하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 서초구,서초구,스마트도시정책관 빅데이터담당관,서초구 대표전화 (02-2155-6114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"영화 ,  배급",https://data.seoul.go.kr/dataList/OA-17648/S/1/datasetView.do
서울특별시 동작구 동물용의료용구판매업 인허가 정보,"동작구의 동물치료를 위한 의료기기를 판매하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 동작구,동작구,스마트도시정책관 빅데이터담당관,동작구 대표전화 (02-820-1114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"동물 ,  의료용구",https://data.seoul.go.kr/dataList/OA-16560/S/1/datasetView.do
서울특별시 구로구 일반유원시설업 인허가 정보,"구로구의 테마파크 등 안전성 검사대상의 놀이기구를 한 종류 이상 설치하여 운영하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 구로구,구로구,스마트도시정책관 빅데이터담당관,구로구 대표전화 (02-860-2114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"워터파크 ,  놀이동산 ,  눈썰매 ,  테마파크",https://data.seoul.go.kr/dataList/OA-17083/S/1/datasetView.do
서울특별시 강남구 게임물배급업 인허가 정보,"강남구의 게임물을 수입하거나 그 저작권을 소유 및 관리하면서 게임제공업을 하는 자 등에게 게임물을 공급하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 강남구,강남구,스마트도시정책관 빅데이터담당관,강남구 대표전화 (02-3423-5114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"게임 ,  배급 ,  수입",https://data.seoul.go.kr/dataList/OA-16688/S/1/datasetView.do
서울특별시 강동구 의원 인허가 정보,"강동구의 의원, 보건소, 한의원 등 진료시설을 갖추고 환자를 대상으로 의사가 의료행위를 하는 의료기관 정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 강동구,강동구,스마트도시정책관 빅데이터담당관,강동구 대표전화 (02-1577-1188),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"한의원 ,  치과의원 ,  의원 ,  보건소 ,  조산원 ,  보건지소",https://data.seoul.go.kr/dataList/OA-16238/S/1/datasetView.do
서울특별시 노원구 의료기기판매(임대)업 인허가 정보,"노원구의 의료기기를 판매하거나 임대하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 노원구,노원구,스마트도시정책관 빅데이터담당관,노원구 대표전화 (02-2116-3114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"의료 ,  기기 ,  판매",https://data.seoul.go.kr/dataList/OA-16440/S/1/datasetView.do
서울특별시 용산구 노래연습장업 인허가 정보,"용산구의 반주에 맞추어 노래를 부를 수 있는 반주장치 등의 시설을 갖추어 제공하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 용산구,용산구,스마트도시정책관 빅데이터담당관,용산구 대표전화 (02-2199-6114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"노래방 ,  노래연습장 ,  코노",https://data.seoul.go.kr/dataList/OA-17244/S/1/datasetView.do
서울특별시 마포구 음반.음악영상물제작업 인허가 정보,"마포구의 음반, 음악파일, 음악영상물, 음악영상파일 등을 기획제작하거나 복제제작하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.24,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 마포구,마포구,스마트도시정책관 빅데이터담당관,마포구 대표전화 (02-3153-8114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"음반 ,  음악 ,  영상 ,  영화 ,  엔터테인먼트",https://data.seoul.go.kr/dataList/OA-17815/S/1/datasetView.do
서울시 도봉구 행사모집 정보,"도봉구 홈페이지의 행사/모집 정보로 게시물번호, 제목, 링크, 등록일, 부서, 담당자, 내용 정보를 제공합니다.",2017.11.20,2022.01.12,비정기(자료변경시),일반행정,"도봉구 홈페이지
바로가기",도봉구청,도봉구,도봉구 기획재정국 홍보전산과,도봉구 대표전화 (02-2091-2120),,없음,저작자표시-비영리-변경금지(BY-NC-ND) : 저작자와 출처 등을 표시하면 자유이용을 허락합니다. 단 영리적 이용과 2차적 저작물의 작성은 허용되지 않습니다.,"도봉구청 ,  행사 ,  모집",https://data.seoul.go.kr/dataList/OA-12774/S/1/datasetView.do
서울특별시 성동구 동물용의약품도매상 인허가 정보,"성동구의 동물용의약품을 취급하는 도매 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 성동구,성동구,스마트도시정책관 빅데이터담당관,성동구 대표전화 (02-2286-5114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"동물 ,  의약품도",https://data.seoul.go.kr/dataList/OA-16569/S/1/datasetView.do
서울특별시 서초구 관광숙박업 인허가 정보,"서초구의 관광호텔과 같은 숙박시설 및 음식, 운동, 오락 등 적합한 시설 등을 함께 갖추어 제공하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 서초구,서초구,스마트도시정책관 빅데이터담당관,서초구 대표전화 (02-2155-6114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"호텔 ,  호스텔 ,  게스트하우스 ,  여관 ,  여인숙 ,  모텔",https://data.seoul.go.kr/dataList/OA-17423/S/1/datasetView.do
서울특별시 관악구 산후조리업 인허가 정보,"관악구의 출산 이후 임산부 및 신생아의 건강과 위생을 관리하기 위한 시설 정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 관악구,관악구,스마트도시정책관 빅데이터담당관,관악구 대표전화 (02-879-5000),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"산후조리원 ,  임산부실 ,  영유아실 ,  모유수유실",https://data.seoul.go.kr/dataList/OA-16282/S/1/datasetView.do
서울특별시 노원구 약국 인허가 정보,"노원구의 약사가 의약품을 조제 또는 판매를 주목적으로 하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 노원구,노원구,스마트도시정책관 빅데이터담당관,노원구 대표전화 (02-2116-3114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"약 ,  비상약 ,  의료",https://data.seoul.go.kr/dataList/OA-16320/S/1/datasetView.do
서울특별시 서초구 산후조리업 인허가 정보,"서초구의 출산 이후 임산부 및 신생아의 건강과 위생을 관리하기 위한 시설 정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 서초구,서초구,스마트도시정책관 빅데이터담당관,서초구 대표전화 (02-2155-6114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"산후조리원 ,  임산부실 ,  영유아실 ,  모유수유실",https://data.seoul.go.kr/dataList/OA-16283/S/1/datasetView.do
서울특별시 강서구 의료기기판매(임대)업 인허가 정보,"강서구의 의료기기를 판매하거나 임대하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 강서구,강서구,스마트도시정책관 빅데이터담당관,강서구 대표전화 (02-2600-6114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"의료 ,  기기 ,  판매",https://data.seoul.go.kr/dataList/OA-16445/S/1/datasetView.do
서울특별시 강남구 일반유원시설업 인허가 정보,"강남구의 테마파크 등 안전성 검사대상의 놀이기구를 한 종류 이상 설치하여 운영하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 강남구,강남구,스마트도시정책관 빅데이터담당관,강남구 대표전화 (02-3423-5114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"워터파크 ,  놀이동산 ,  눈썰매 ,  테마파크",https://data.seoul.go.kr/dataList/OA-17089/S/1/datasetView.do
서울특별시 광진구 비디오물제작업 인허가 정보,"광진구의 영화제작과 같은 비디오물을 제작하거나 복제하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 광진구,광진구,스마트도시정책관 빅데이터담당관,광진구 대표전화 (02-450-1114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"비디오 ,  영상 ,  엔터테인먼트 ,  영화",https://data.seoul.go.kr/dataList/OA-17371/S/1/datasetView.do
서울특별시 성동구 음반.음악영상물제작업 인허가 정보,"성동구의 음반, 음악파일, 음악영상물, 음악영상파일 등을 기획제작하거나 복제제작하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.24,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 성동구,성동구,스마트도시정책관 빅데이터담당관,성동구 대표전화 (02-2286-5114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"음반 ,  음악 ,  영상 ,  영화 ,  엔터테인먼트",https://data.seoul.go.kr/dataList/OA-17805/S/1/datasetView.do
서울특별시 종로구 병원 인허가 정보,"종로구의 병원, 종합병원, 치과병원 등 의사가 환자를 진찰 및 진료하는데 필요한 설비가 갖춰있으며, 30명 이상의 환자를 수용할 수 있는 시설을 갖춘 의료기관 정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 종로구,종로구,스마트도시정책관 빅데이터담당관,종로구 대표전화 (02-2148-1114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"종합병원 ,  치과병원 ,  병원 ,  한방병원 ,  요양병원",https://data.seoul.go.kr/dataList/OA-15995/S/1/datasetView.do
서울시 중랑여성인력개발센터 교육강좌 정보,"중랑여성인력개발센터에서 실시하는 여성교육과정 정보에 대한 서비스입니다. 교육신청 접수는 해당사이트(http://jungnang.seoulwomanup.or.kr)에서 직접하셔야 합니다.
※ 접수마감 된 강좌 정보는 출력되지 않으며, 제공되는 데이터는 http://jungnang.seoulwomanup.or.kr 와 데이터 연계 시간차이로 접수마감 여부가 차이가 날수 있으니 양해 바랍니다.",2013.04.05,2022.01.12,비정기(자료변경시),문화관광,"서울시 중랑여성인력개발센터
바로가기",서울특별시여성능력개발원,서울시여성능력개발원,사업팀,강지화 (02-590-1920),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"교육 ,  수강 ,  중랑여성인력개발센터 ,  강좌 ,  여성교육과정",https://data.seoul.go.kr/dataList/OA-2213/S/1/datasetView.do
서울특별시 송파구 게임물배급업 인허가 정보,"송파구의 게임물을 수입하거나 그 저작권을 소유 및 관리하면서 게임제공업을 하는 자 등에게 게임물을 공급하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 송파구,송파구,스마트도시정책관 빅데이터담당관,송파구 대표전화 (02-2147-2000),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"게임 ,  배급 ,  수입",https://data.seoul.go.kr/dataList/OA-16689/S/1/datasetView.do
